source_frame_index,track_id,team,team_confidence,broadcast_foot_x,broadcast_foot_y,canonical_rink_x,canonical_rink_y,registration_status,registration_confidence,reference_frame_index
7,18,flyers,0.5419821518248122,1221.5,608.0,566.9310787252044,643.8890333910202,ok,0.8593207500901145,0
7,6,flyers,0.5741112598958709,576.5,554.0,336.3582277099123,639.9756467292933,ok,0.8593207500901145,0
7,8,devils,0.7742275312180212,494.5,434.0,274.14889567852157,489.21258245705104,ok,0.8593207500901145,0
7,1,devils,0.7552451863767242,333.5,513.0,245.74096215857918,611.822856438504,ok,0.8593207500901145,0
7,19,devils,0.8383566973146447,367.0,447.0,236.3118652214548,521.0438047466621,ok,0.8593207500901145,0
7,11,devils,0.606768345784126,533.5,511.0,309.9399716872866,588.2096841955641,ok,0.8593207500901145,0
7,16,flyers,0.6556543477988075,525.0,394.0,272.0239438486317,430.58180785011655,ok,0.8593207500901145,0
8,2,flyers,0.663798880742309,454.0,593.0,307.6660643755388,700.7682725959672,ok,0.8413535231331972,0
8,18,flyers,0.5419821518248122,1226.5,612.0,566.6107062383945,646.1512696308802,ok,0.8413535231331972,0
8,1,devils,0.7552451863767242,336.0,512.0,246.25828162359582,609.210609386321,ok,0.8413535231331972,0
8,8,devils,0.7742275312180212,497.5,435.0,275.2770673820545,489.2841530911053,ok,0.8413535231331972,0
8,6,flyers,0.5741112598958709,574.5,552.0,334.7129118437211,636.1364033057259,ok,0.8413535231331972,0
8,11,devils,0.606768345784126,529.5,518.0,310.3733868165763,596.5835820515381,ok,0.8413535231331972,0
9,2,flyers,0.663798880742309,461.5,595.0,310.6574303140928,701.1341981206052,ok,0.8309020618136609,0
9,18,flyers,0.5419821518248122,1232.0,617.0,569.4401907071816,650.84503689007,ok,0.8309020618136609,0
9,1,devils,0.7552451863767242,339.5,516.0,248.7154049241587,612.7371558303157,ok,0.8309020618136609,0
9,11,devils,0.606768345784126,525.5,523.0,310.55366836047267,602.2803580141531,ok,0.8309020618136609,0
9,6,flyers,0.5741112598958709,571.5,559.0,335.71532691612975,644.1663733439243,ok,0.8309020618136609,0
9,8,devils,0.7742275312180212,500.0,448.0,280.1005357697488,505.48256018220127,ok,0.8309020618136609,0
10,1,devils,0.7552451863767242,336.0,510.0,245.9602479044553,603.6398279742491,ok,0.8205804306317664,0
10,18,flyers,0.5419821518248122,1235.5,627.0,572.8489534879723,661.6078139011884,ok,0.8205804306317664,0
10,2,flyers,0.663798880742309,463.0,593.0,310.644648222464,696.6191468730683,ok,0.8205804306317664,0
10,11,devils,0.606768345784126,521.5,522.0,309.0554073055184,599.675387764931,ok,0.8205804306317664,0
10,16,flyers,0.6556543477988075,459.5,451.0,267.90981739146287,512.4738556532847,ok,0.8205804306317664,0
10,6,flyers,0.5741112598958709,566.0,556.0,333.1473680327322,639.0812783131421,ok,0.8205804306317664,0
10,24,flyers,0.6703652085485381,482.5,550.0,304.57874604055075,639.9884299750648,ok,0.8205804306317664,0
10,8,devils,0.7742275312180212,495.5,447.0,278.4580469589583,503.06799648389256,ok,0.8205804306317664,0
11,8,devils,0.7742275312180212,489.0,372.0,253.52973725010023,399.3813897985911,ok,0.8103870168116418,0
11,18,flyers,0.5419821518248122,1240.5,629.0,574.8408181963179,662.0473699423279,ok,0.8103870168116418,0
11,1,devils,0.7552451863767242,341.5,519.0,250.64605431145694,612.9617154186211,ok,0.8103870168116418,0
11,11,devils,0.606768345784126,520.0,528.0,310.44024026969703,605.9379573170926,ok,0.8103870168116418,0
11,2,flyers,0.663798880742309,474.0,677.0,337.5443177947189,797.3894603801734,ok,0.8103870168116418,0
11,6,flyers,0.5741112598958709,560.0,561.0,332.72524027093607,644.3924551052601,ok,0.8103870168116418,0
12,8,devils,0.7742275312180212,488.0,372.0,253.5031881246437,398.2058056468378,ok,0.8003202276116393,0
12,18,flyers,0.5419821518248122,1243.0,632.0,576.4165949990152,664.2054173116784,ok,0.8003202276116393,0
12,2,flyers,0.663798880742309,483.0,607.0,321.25679648091,708.6361832243183,ok,0.8003202276116393,0
12,1,devils,0.7552451863767242,343.5,511.0,249.17331655160257,600.7987448709904,ok,0.8003202276116393,0
12,3,flyers,0.5193614701371182,696.0,526.0,367.3137247224838,583.1396654814918,ok,0.8003202276116393,0
12,6,flyers,0.5741112598958709,554.5,562.0,331.436484084962,644.603414551516,ok,0.8003202276116393,0
12,11,devils,0.606768345784126,517.5,528.0,309.859973416046,604.6163094615249,ok,0.8003202276116393,0
12,16,flyers,0.6556543477988075,462.0,420.0,259.7766756081512,467.27426440779385,ok,0.8003202276116393,0
13,8,devils,0.7742275312180212,488.0,373.0,254.42833308197592,398.487885827791,ok,0.7903784900754655,0
13,32,devils,0.8059115032355902,693.0,404.0,332.0028463410738,417.31920386563183,ok,0.7903784900754655,0
13,3,flyers,0.5193614701371182,706.5,490.0,361.14030396483247,532.9303676325295,ok,0.7903784900754655,0
13,18,flyers,0.5419821518248122,1246.0,635.0,578.1474444658027,666.1206583866503,ok,0.7903784900754655,0
13,2,flyers,0.663798880742309,489.5,608.0,324.03466581249467,707.6663931543429,ok,0.7903784900754655,0
13,1,devils,0.7552451863767242,341.5,516.0,250.6225169715821,606.0710069907782,ok,0.7903784900754655,0
13,6,flyers,0.5741112598958709,546.0,556.0,327.46448556505334,636.3058675979446,ok,0.7903784900754655,0
13,5,devils,0.6294471823956937,1259.0,654.0,586.8304003730103,689.2789228647056,ok,0.7903784900754655,0
14,1,devils,0.7552451863767242,339.5,523.0,252.90354113103587,613.7042053440124,ok,0.7805602507864032,0
14,32,devils,0.8059115032355902,685.5,415.0,333.4797758672813,432.04306288224416,ok,0.7805602507864032,0
14,3,flyers,0.5193614701371182,708.5,487.0,361.65169738141566,527.1806180297117,ok,0.7805602507864032,0
14,2,flyers,0.663798880742309,496.0,609.0,327.0623879496358,706.5451306167488,ok,0.7805602507864032,0
14,8,devils,0.7742275312180212,499.5,413.0,271.3618116210179,450.8370943443215,ok,0.7805602507864032,0
14,18,flyers,0.5419821518248122,1249.5,637.0,579.8748983433878,666.4700822156176,ok,0.7805602507864032,0
14,11,devils,0.606768345784126,507.0,531.0,308.5856343072104,606.5803406913066,ok,0.7805602507864032,0
14,6,flyers,0.5741112598958709,541.0,559.0,327.421115494143,639.0117039707725,ok,0.7805602507864032,0
14,5,devils,0.6294471823956937,1266.0,658.0,590.13278397096,691.76123853965,ok,0.7805602507864032,0
15,1,devils,0.7552451863767242,335.5,525.0,253.1100006385018,614.8358748472747,ok,0.7708639756245886,0
15,32,devils,0.8059115032355902,680.0,414.0,332.1782214882243,429.7819873213908,ok,0.7708639756245886,0
15,3,flyers,0.5193614701371182,709.5,486.0,362.4834302238014,524.1323417221595,ok,0.7708639756245886,0
15,2,flyers,0.663798880742309,511.5,621.0,336.0376836029542,718.0455453630473,ok,0.7708639756245886,0
15,8,devils,0.7742275312180212,498.5,415.0,272.5177618917763,452.06672622416,ok,0.7708639756245886,0
15,18,flyers,0.5419821518248122,1260.5,636.0,583.9397353250887,662.536275543725,ok,0.7708639756245886,0
15,16,flyers,0.6556543477988075,480.5,464.0,281.34484747728914,519.9636560668423,ok,0.7708639756245886,0
15,5,devils,0.6294471823956937,1269.5,661.0,592.5429871890861,693.7027728934512,ok,0.7708639756245886,0
16,1,devils,0.7552451863767242,331.0,531.0,254.46061329910665,620.7247226600873,ok,0.7612881495273002,0
16,32,devils,0.8059115032355902,673.0,414.0,331.08911970151337,428.8145182894441,ok,0.7612881495273002,0
16,3,flyers,0.5193614701371182,710.5,490.0,365.1287422043713,527.5967135625273,ok,0.7612881495273002,0
16,8,devils,0.7742275312180212,497.0,418.0,274.0673776944884,454.419703435491,ok,0.7612881495273002,0
16,6,flyers,0.5741112598958709,525.5,561.0,324.83223777185526,639.3139379129909,ok,0.7612881495273002,0
16,2,flyers,0.663798880742309,545.0,662.0,358.56966092949824,762.9694366087781,ok,0.7612881495273002,0
16,24,flyers,0.6703652085485381,491.0,566.0,315.23317177238977,649.102600379877,ok,0.7612881495273002,0
16,18,flyers,0.5419821518248122,1263.0,643.0,588.1352019082997,670.1600835058256,ok,0.7612881495273002,0
16,5,devils,0.6294471823956937,1271.5,665.0,595.8637242282549,697.4862532210293,ok,0.7612881495273002,0
17,1,devils,0.7552451863767242,325.0,535.0,254.91324831477812,623.7520541771125,ok,0.7518312762522281,0
17,32,devils,0.8059115032355902,666.0,409.0,328.4917239693143,420.3146866857385,ok,0.7518312762522281,0
17,3,flyers,0.5193614701371182,707.5,488.0,364.717214857508,522.7919025219904,ok,0.7518312762522281,0
17,8,devils,0.7742275312180212,494.0,422.0,275.4964574247772,457.7098637849706,ok,0.7518312762522281,0
17,16,flyers,0.6556543477988075,446.0,449.0,267.97589988537214,499.3018354617209,ok,0.7518312762522281,0
17,24,flyers,0.6703652085485381,490.5,577.0,319.2611820598778,660.3873881285302,ok,0.7518312762522281,0
17,2,flyers,0.663798880742309,542.0,649.0,355.194866648368,744.6808169538932,ok,0.7518312762522281,0
17,18,flyers,0.5419821518248122,1270.0,645.0,591.9235211568788,669.6152888724124,ok,0.7518312762522281,0
17,5,devils,0.6294471823956937,1273.0,666.0,597.5418246262528,696.1752183511642,ok,0.7518312762522281,0
18,1,devils,0.7552451863767242,320.0,535.0,254.35362190852726,600.2703549892897,ok,0.7501026394395383,35
18,32,devils,0.8059115032355902,655.0,403.0,325.7874968494523,395.7694945606253,ok,0.7501026394395383,35
18,3,flyers,0.5193614701371182,706.0,489.0,373.33435519505053,515.3760861880161,ok,0.7501026394395383,35
18,8,devils,0.7742275312180212,490.5,425.0,276.382691854159,436.64897453168305,ok,0.7501026394395383,35
18,24,flyers,0.6703652085485381,496.0,580.0,330.14789305328003,657.1497152815873,ok,0.7501026394395383,35
18,11,devils,0.606768345784126,478.0,539.0,309.9510952284602,598.7431580273604,ok,0.7501026394395383,35
18,16,flyers,0.6556543477988075,438.0,448.0,266.0448421566539,471.8225165516784,ok,0.7501026394395383,35
19,1,devils,0.7552451863767242,313.5,540.0,255.35023452698235,604.9288471404826,ok,0.7595377691402304,35
19,32,devils,0.8059115032355902,647.0,402.0,324.1704634259059,392.686128959293,ok,0.7595377691402304,35
19,3,flyers,0.5193614701371182,712.5,517.0,386.92874849671,553.214671633402,ok,0.7595377691402304,35
19,8,devils,0.7742275312180212,488.0,426.0,277.4031361211076,435.8905697045085,ok,0.7595377691402304,35
19,2,flyers,0.663798880742309,526.0,677.0,375.8723897656703,795.8252260503123,ok,0.7595377691402304,35
19,11,devils,0.606768345784126,479.5,556.0,317.7017051750896,620.4739059659961,ok,0.7595377691402304,35
19,16,flyers,0.6556543477988075,429.0,452.0,265.85166494362124,475.5255989260558,ok,0.7595377691402304,35
20,1,devils,0.7552451863767242,308.0,539.0,254.94070765040559,601.2980804414875,ok,0.7690915781626424,35
20,32,devils,0.8059115032355902,638.0,402.0,322.75261518391073,391.1271361362748,ok,0.7690915781626424,35
20,3,flyers,0.5193614701371182,710.5,488.0,377.74062506786095,509.1281607111482,ok,0.7690915781626424,35
20,2,flyers,0.663798880742309,521.0,667.0,372.21895056547453,778.4551663077419,ok,0.7690915781626424,35
20,16,flyers,0.6556543477988075,424.0,462.0,269.16752612206756,487.51816683868185,ok,0.7690915781626424,35
20,8,devils,0.7742275312180212,483.5,435.0,280.56148378491866,446.513826850916,ok,0.7690915781626424,35
20,11,devils,0.606768345784126,443.5,522.0,295.55953180714357,571.0928895254472,ok,0.7690915781626424,35
21,1,devils,0.7552451863767242,301.5,539.0,254.6074659302688,599.2556443583984,ok,0.7787655593088711,35
21,32,devils,0.8059115032355902,630.0,402.0,321.7965263978215,389.89758777099934,ok,0.7787655593088711,35
21,3,flyers,0.5193614701371182,711.0,490.0,380.4352157502752,510.1568388146199,ok,0.7787655593088711,35
21,2,flyers,0.663798880742309,522.0,670.0,375.3836843735311,780.4171058437007,ok,0.7787655593088711,35
21,16,flyers,0.6556543477988075,415.5,464.0,268.77915280088916,488.76471261221974,ok,0.7787655593088711,35
21,11,devils,0.606768345784126,433.5,523.0,294.26842599764325,570.8329208299483,ok,0.7787655593088711,35
21,8,devils,0.7742275312180212,482.5,440.0,283.68918768339245,451.65846719633066,ok,0.7787655593088711,35
22,32,devils,0.8059115032355902,622.0,402.0,321.14548958512586,389.02389898243257,ok,0.7885612241581528,35
22,3,flyers,0.5193614701371182,711.5,492.0,383.4403394377046,511.58037399908085,ok,0.7885612241581528,35
22,2,flyers,0.663798880742309,526.0,670.0,378.8606044816191,778.4063793100314,ok,0.7885612241581528,35
22,6,flyers,0.5741112598958709,465.0,546.0,314.8796195331528,600.4937610915865,ok,0.7885612241581528,35
22,1,devils,0.7552451863767242,293.0,521.0,248.04487775259943,572.6503644053467,ok,0.7885612241581528,35
22,16,flyers,0.6556543477988075,405.0,465.0,267.64763481412405,489.1615571416348,ok,0.7885612241581528,35
22,8,devils,0.7742275312180212,481.0,437.0,284.2947287311497,446.0927295602936,ok,0.7885612241581528,35
22,11,devils,0.606768345784126,426.0,529.0,295.7577219234189,578.0226193275527,ok,0.7885612241581528,35
23,1,devils,0.7552451863767242,291.0,537.0,254.64725697280508,593.6325999893902,ok,0.7984801033030495,35
23,2,flyers,0.663798880742309,540.0,686.0,391.5974941317785,800.166246720171,ok,0.7984801033030495,35
23,8,devils,0.7742275312180212,474.5,412.0,276.0354248083695,410.41825377792134,ok,0.7984801033030495,35
23,32,devils,0.8059115032355902,618.5,386.0,316.6948689262352,365.5874943925799,ok,0.7984801033030495,35
23,11,devils,0.606768345784126,459.0,516.0,304.9041622587182,556.7036955442888,ok,0.7984801033030495,35
23,3,flyers,0.5193614701371182,713.0,507.0,391.33180283181173,531.7880605854205,ok,0.7984801033030495,35
23,16,flyers,0.6556543477988075,404.5,427.0,257.32146089124245,435.14473443873675,ok,0.7984801033030495,35
24,32,devils,0.8059115032355902,608.5,394.0,318.0482035299139,376.0320372545112,ok,0.8085237465886076,35
24,3,flyers,0.5193614701371182,714.5,501.0,391.9697993142512,521.7566415757165,ok,0.8085237465886076,35
24,2,flyers,0.663798880742309,535.0,666.0,384.86809188069003,769.116179571672,ok,0.8085237465886076,35
24,8,devils,0.7742275312180212,477.0,445.0,289.7584688771222,454.70929118771625,ok,0.8085237465886076,35
24,6,flyers,0.5741112598958709,444.5,549.0,312.96525814936376,602.6749232814894,ok,0.8085237465886076,35
24,1,devils,0.7552451863767242,280.0,511.0,244.72066827728725,556.2466309575112,ok,0.8085237465886076,35
24,16,flyers,0.6556543477988075,394.0,430.0,256.8638358281134,438.4659736749526,ok,0.8085237465886076,35
24,35,devils,0.753745772050009,282.5,574.0,265.81069936878777,644.3491559975935,ok,0.8085237465886076,35
25,32,devils,0.8059115032355902,600.5,393.0,316.9450384055589,373.44995144700937,ok,0.8186937233545246,35
25,3,flyers,0.5193614701371182,713.5,507.0,395.7491339132822,528.9002435149525,ok,0.8186937233545246,35
25,2,flyers,0.663798880742309,545.5,643.0,382.59933498949937,733.3374789385762,ok,0.8186937233545246,35
25,8,devils,0.7742275312180212,478.0,445.0,292.0706320466674,452.974124592059,ok,0.8186937233545246,35
25,1,devils,0.7552451863767242,273.5,503.0,241.9836630787342,543.6631185638262,ok,0.8186937233545246,35
25,11,devils,0.606768345784126,453.5,583.0,329.44469930686057,649.213230541479,ok,0.8186937233545246,35
25,24,flyers,0.6703652085485381,549.5,549.0,351.64806564596915,596.7122170129225,ok,0.8186937233545246,35
26,8,devils,0.7742275312180212,471.5,400.0,277.24886964516685,388.99175960647426,ok,0.828991622680361,35
26,32,devils,0.8059115032355902,600.5,384.0,316.03851701715445,358.9517475777665,ok,0.828991622680361,35
26,3,flyers,0.5193614701371182,712.0,494.0,392.8141617363236,508.23934223210324,ok,0.828991622680361,35
26,2,flyers,0.663798880742309,548.5,666.0,393.78697099183444,764.9981990671952,ok,0.828991622680361,35
26,16,flyers,0.6556543477988075,368.5,450.0,258.746079412172,463.7013745405208,ok,0.828991622680361,35
26,1,devils,0.7552451863767242,266.0,496.0,239.29762260891806,532.2255212359693,ok,0.828991622680361,35
27,8,devils,0.7742275312180212,469.5,400.0,278.5489607169125,386.64801649954796,ok,0.8394190536338376,35
27,32,devils,0.8059115032355902,595.0,383.0,315.82100260407003,355.4273775519255,ok,0.8394190536338376,35
27,3,flyers,0.5193614701371182,710.0,493.0,393.83332772036584,504.4298527042862,ok,0.8394190536338376,35
27,2,flyers,0.663798880742309,555.0,648.0,391.9104865414389,735.8711688238833,ok,0.8394190536338376,35
27,16,flyers,0.6556543477988075,359.0,451.0,257.84943010398746,463.12072216709515,ok,0.8394190536338376,35
27,1,devils,0.7552451863767242,242.5,473.0,226.23880707778022,499.20287296053243,ok,0.8394190536338376,35
27,35,devils,0.753745772050009,280.0,529.0,256.42285204778057,574.9503394359754,ok,0.8394190536338376,35
27,24,flyers,0.6703652085485381,557.5,553.0,359.96150175993796,597.6353079817593,ok,0.8394190536338376,35
28,1,devils,0.7552451863767242,233.5,463.0,222.0462335600415,483.3098947133131,ok,0.8499776455222562,35
28,2,flyers,0.663798880742309,561.5,693.0,412.09063192279416,799.7731947746554,ok,0.8499776455222562,35
28,8,devils,0.7742275312180212,467.5,399.0,279.4750014070122,382.91310498501866,ok,0.8499776455222562,35
28,32,devils,0.8059115032355902,589.0,382.0,315.3856985740098,351.9919948499231,ok,0.8499776455222562,35
28,16,flyers,0.6556543477988075,349.0,452.0,256.7306062403746,462.45441591982757,ok,0.8499776455222562,35
28,3,flyers,0.5193614701371182,707.5,494.0,395.32615577279245,503.62215240454054,ok,0.8499776455222562,35
28,35,devils,0.753745772050009,276.5,531.0,257.7781230740926,575.2103961720625,ok,0.8499776455222562,35
29,1,devils,0.7552451863767242,225.0,463.0,221.25065143552857,481.27549209930436,ok,0.8606690481470803,35
29,8,devils,0.7742275312180212,464.5,398.0,280.17333817570676,379.34611465278215,ok,0.8606690481470803,35
29,32,devils,0.8059115032355902,584.0,383.0,316.07569217958246,351.34881225803787,ok,0.8606690481470803,35
29,16,flyers,0.6556543477988075,342.0,452.0,256.40560548853506,460.40985149846773,ok,0.8606690481470803,35
29,35,devils,0.753745772050009,265.5,509.0,249.0953232934433,542.6803273712087,ok,0.8606690481470803,35
29,3,flyers,0.5193614701371182,708.5,499.0,399.6547557394264,508.5396410718612,ok,0.8606690481470803,35
29,2,flyers,0.663798880742309,570.5,658.0,405.24898350972495,745.5527904111955,ok,0.8606690481470803,35
29,24,flyers,0.6703652085485381,567.0,554.0,367.80927497335574,593.9620155883512,ok,0.8606690481470803,35
30,1,devils,0.7552451863767242,215.0,462.0,219.61361288848283,478.0247306200638,ok,0.8714949320617222,35
30,2,flyers,0.663798880742309,571.0,693.0,419.9008914095927,795.2150493359176,ok,0.8714949320617222,35
30,8,devils,0.7742275312180212,460.5,398.0,280.8060800103408,377.2552861206141,ok,0.8714949320617222,35
30,32,devils,0.8059115032355902,579.5,382.0,316.2207852338483,347.9128246383964,ok,0.8714949320617222,35
30,16,flyers,0.6556543477988075,338.0,443.0,254.15929961334967,445.89732697458413,ok,0.8714949320617222,35
30,35,devils,0.753745772050009,260.5,511.0,250.01553998881354,543.2842935356712,ok,0.8714949320617222,35
30,3,flyers,0.5193614701371182,707.5,501.0,402.12526779578104,509.2193305432867,ok,0.8714949320617222,35
30,11,devils,0.606768345784126,554.5,394.0,311.5707393963173,366.09892792104824,ok,0.8714949320617222,35
31,1,devils,0.7552451863767242,207.0,462.0,218.93123186120377,476.14191710090046,ok,0.8824569888325692,35
31,2,flyers,0.663798880742309,576.5,693.0,423.95689200858953,793.0983427632341,ok,0.8824569888325692,35
31,8,devils,0.7742275312180212,456.5,396.0,280.76372254456186,372.61871205774014,ok,0.8824569888325692,35
31,32,devils,0.8059115032355902,576.5,379.0,316.1955964859292,341.856719677404,ok,0.8824569888325692,35
31,16,flyers,0.6556543477988075,331.0,443.0,253.76239933788167,444.0763316202262,ok,0.8824569888325692,35
31,35,devils,0.753745772050009,256.5,512.0,250.93069532539397,542.570788882549,ok,0.8824569888325692,35
31,3,flyers,0.5193614701371182,709.0,501.0,404.7814445067686,507.22658130052554,ok,0.8824569888325692,35
32,1,devils,0.7552451863767242,199.5,465.0,219.3772732918029,478.62591360891287,ok,0.8935569313032937,35
32,8,devils,0.7742275312180212,451.5,394.0,280.3732453865261,368.22618351942134,ok,0.8935569313032937,35
32,32,devils,0.8059115032355902,573.5,371.0,314.48564153969846,328.9897619629979,ok,0.8935569313032937,35
32,16,flyers,0.6556543477988075,324.5,444.0,253.85853064974796,443.8422431239908,ok,0.8935569313032937,35
32,35,devils,0.753745772050009,252.0,512.0,251.3745847227624,540.7499879664691,ok,0.8935569313032937,35
32,3,flyers,0.5193614701371182,710.0,503.0,407.8675346066536,508.10714727360164,ok,0.8935569313032937,35
32,2,flyers,0.663798880742309,583.0,657.0,415.5160576639835,737.476325599372,ok,0.8935569313032937,35
33,1,devils,0.7552451863767242,191.0,465.0,218.52692869709978,476.8402849786374,ok,0.9047964938624901,35
33,2,flyers,0.663798880742309,589.5,708.0,438.119752175352,811.3204180401997,ok,0.9047964938624901,35
33,8,devils,0.7742275312180212,446.5,393.0,280.29317548334797,365.05680267512446,ok,0.9047964938624901,35
33,32,devils,0.8059115032355902,571.0,366.0,313.94585589200733,320.1484888500447,ok,0.9047964938624901,35
